location;year;row;column;Genotype;pop;rep;firmness;area_px;area_cm2;diameter_cm;bbox_w;bbox_h;h_w_ratio;avg_R;avg_G;avg_B;circularity;score;CIE_a;myb;co_loc;rootstock
fuchsberg;2024;1;31;FBR1N31;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;32;FBR1N32;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;33;FBR1N33;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;34;FBR1N34;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;1;7.63;227462;41.54;7.78;497;560;1.127;141.01;126.5;47.04;0.882;1;-4.33;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;2;8.22;267401;48.83;8.52;536;618;1.153;132.15;113.47;32.51;0.87;1;-1.94;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;3;8.84;228833;41.79;7.72;529;521;0.985;111.39;103.01;33.61;0.883;1;-5.71;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;4;8.26;264236;48.25;8.37;560;586;1.046;122.39;94.61;31.61;0.882;1;4.33;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;5;8.77;310801;56.76;9.1;621;637;1.026;128.69;114.14;37.99;0.875;1;-3.64;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;35;FBR1N35;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;36;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;36;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;37;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;1;8.91;242188;44.23;7.77;540;555;1.028;121.74;113.75;25.78;0.894;1;-7.33;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;2;8.86;230463;42.09;7.86;494;574;1.162;125.94;119.78;33.19;0.885;1;-8.36;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;3;9.5;236963;43.27;7.96;524;557;1.063;102.01;100.94;26.62;0.888;1;-9.42;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;4;8.54;281395;51.39;8.61;600;592;0.987;116.98;69.13;26.23;0.87;1;16.73;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;5;8.98;223734;40.86;7.63;519;564;1.087;130.23;111.17;31.28;0.875;1;-1.59;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;38;FBR1N38;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;1;8.48;350011;63.92;9.42;666;667;1.002;122.44;98.9;30.34;0.879;1;1.76;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;2;8.04;341305;62.33;9.3;648;666;1.028;127.38;85.18;35.95;0.893;1;12.55;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;3;8.45;328622;60.01;9.67;695;610;0.878;91.74;84.04;27.08;0.875;1;-4.55;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;4;8.73;379870;69.37;10.47;735;657;0.894;128.32;82.37;33.48;0.81;1;14.51;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;5;8.54;415195;75.82;10.37;747;726;0.972;123.39;115.98;36.57;0.784;1;-7.24;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;39;FBR1N39;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;1;10.46;185218;33.82;6.87;458;512;1.118;111.83;112.61;44.97;0.888;1;-10.11;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;2;9.43;149166;27.24;6.29;424;445;1.05;120.76;115.6;50.55;0.884;1;-7.23;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;3;10.19;144429;26.37;6;422;445;1.055;127.91;114.1;57.22;0.875;1;-2.53;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;4;9.62;161971;29.58;6.49;446;483;1.083;122.52;121.63;52.82;0.883;1;-9.6;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;5;9.71;182193;33.27;6.83;448;511;1.141;101.18;107.48;42.24;0.885;1;-12.36;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;40;FBR1N40;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;1;6.77;278456;50.85;8.63;590;619;1.049;120.23;112.15;28.97;0.876;1;-6.99;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;2;7.29;317146;57.92;9.27;656;611;0.931;112.04;103.07;15.81;0.874;1;-6.3;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;3;7.02;292812;53.47;8.83;606;628;1.036;131.94;119.99;36.86;0.879;1;-5.49;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;4;6.67;313550;57.26;9.2;598;653;1.092;127.32;118.85;29.59;0.868;1;-7.38;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;5;7.28;342570;62.56;9.61;650;662;1.018;105.13;102;30.56;0.882;1;-8.3;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;41;FBR1N41;gxr;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;ungrafted
fuchsberg;2024;1;42;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
fuchsberg;2024;1;42;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;ungrafted
