"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_coni"
NA,NA,"GDR_18_1","4","25","3","GDR_18_1_R4N25",2018,NA,NA
"FBR2N94","gxr","GDR_18_1","4","26","1","GDR_18_1_R4N26",2018,0,0.022543073
"FBR2N94","gxr","GDR_18_1","4","26","2","GDR_18_1_R4N26",2018,0,0.020178473
"FBR2N94","gxr","GDR_18_1","4","26","3","GDR_18_1_R4N26",2018,0,0.018806309
NA,NA,"GDR_18_1","4","27","1","GDR_18_1_R4N27",2018,NA,NA
NA,NA,"GDR_18_1","4","27","2","GDR_18_1_R4N27",2018,NA,NA
NA,NA,"GDR_18_1","4","27","3","GDR_18_1_R4N27",2018,NA,NA
NA,NA,"GDR_18_1","4","28","1","GDR_18_1_R4N28",2018,NA,NA
NA,NA,"GDR_18_1","4","28","2","GDR_18_1_R4N28",2018,NA,NA
NA,NA,"GDR_18_1","4","28","3","GDR_18_1_R4N28",2018,NA,NA
NA,NA,"GDR_18_1","4","29","1","GDR_18_1_R4N29",2018,NA,NA
NA,NA,"GDR_18_1","4","29","2","GDR_18_1_R4N29",2018,NA,NA
NA,NA,"GDR_18_1","4","29","3","GDR_18_1_R4N29",2018,NA,NA
"FBR2N50","gxr","GDR_18_1","4","3","1","GDR_18_1_R4N3",2018,1,0.022960779
"FBR2N50","gxr","GDR_18_1","4","3","2","GDR_18_1_R4N3",2018,1,0.027814007
"FBR2N50","gxr","GDR_18_1","4","3","3","GDR_18_1_R4N3",2018,1,0.035688833
NA,NA,"GDR_18_1","4","30","1","GDR_18_1_R4N30",2018,NA,NA
NA,NA,"GDR_18_1","4","30","2","GDR_18_1_R4N30",2018,NA,NA
NA,NA,"GDR_18_1","4","30","3","GDR_18_1_R4N30",2018,NA,NA
NA,NA,"GDR_18_1","4","31","1","GDR_18_1_R4N31",2018,NA,NA
NA,NA,"GDR_18_1","4","31","2","GDR_18_1_R4N31",2018,NA,NA
NA,NA,"GDR_18_1","4","31","3","GDR_18_1_R4N31",2018,NA,NA
NA,NA,"GDR_18_1","4","32","1","GDR_18_1_R4N32",2018,NA,NA
NA,NA,"GDR_18_1","4","32","2","GDR_18_1_R4N32",2018,NA,NA
NA,NA,"GDR_18_1","4","32","3","GDR_18_1_R4N32",2018,NA,NA
NA,NA,"GDR_18_1","4","33","1","GDR_18_1_R4N33",2018,NA,NA
NA,NA,"GDR_18_1","4","33","2","GDR_18_1_R4N33",2018,NA,NA
NA,NA,"GDR_18_1","4","33","3","GDR_18_1_R4N33",2018,NA,NA
NA,NA,"GDR_18_1","4","34","1","GDR_18_1_R4N34",2018,NA,NA
NA,NA,"GDR_18_1","4","34","2","GDR_18_1_R4N34",2018,NA,NA
NA,NA,"GDR_18_1","4","34","3","GDR_18_1_R4N34",2018,NA,NA
NA,NA,"GDR_18_1","4","35","1","GDR_18_1_R4N35",2018,NA,NA
NA,NA,"GDR_18_1","4","35","2","GDR_18_1_R4N35",2018,NA,NA
NA,NA,"GDR_18_1","4","35","3","GDR_18_1_R4N35",2018,NA,NA
NA,NA,"GDR_18_1","4","36","1","GDR_18_1_R4N36",2018,NA,NA
NA,NA,"GDR_18_1","4","36","2","GDR_18_1_R4N36",2018,NA,NA
NA,NA,"GDR_18_1","4","36","3","GDR_18_1_R4N36",2018,NA,NA
NA,NA,"GDR_18_1","4","37","1","GDR_18_1_R4N37",2018,NA,NA
NA,NA,"GDR_18_1","4","37","2","GDR_18_1_R4N37",2018,NA,NA
NA,NA,"GDR_18_1","4","37","3","GDR_18_1_R4N37",2018,NA,NA
NA,NA,"GDR_18_1","4","38","1","GDR_18_1_R4N38",2018,NA,NA
NA,NA,"GDR_18_1","4","38","2","GDR_18_1_R4N38",2018,NA,NA
NA,NA,"GDR_18_1","4","38","3","GDR_18_1_R4N38",2018,NA,NA
NA,NA,"GDR_18_1","4","39","1","GDR_18_1_R4N39",2018,NA,NA
NA,NA,"GDR_18_1","4","39","2","GDR_18_1_R4N39",2018,NA,NA
NA,NA,"GDR_18_1","4","39","3","GDR_18_1_R4N39",2018,NA,NA
NA,NA,"GDR_18_1","4","4","1","GDR_18_1_R4N4",2018,NA,NA
NA,NA,"GDR_18_1","4","4","2","GDR_18_1_R4N4",2018,NA,NA
NA,NA,"GDR_18_1","4","4","3","GDR_18_1_R4N4",2018,NA,NA
NA,NA,"GDR_18_1","4","40","1","GDR_18_1_R4N40",2018,NA,NA
NA,NA,"GDR_18_1","4","40","2","GDR_18_1_R4N40",2018,NA,NA
NA,NA,"GDR_18_1","4","40","3","GDR_18_1_R4N40",2018,NA,NA
NA,NA,"GDR_18_1","4","41","1","GDR_18_1_R4N41",2018,NA,NA
NA,NA,"GDR_18_1","4","41","2","GDR_18_1_R4N41",2018,NA,NA
NA,NA,"GDR_18_1","4","41","3","GDR_18_1_R4N41",2018,NA,NA
NA,NA,"GDR_18_1","4","42","1","GDR_18_1_R4N42",2018,NA,NA
NA,NA,"GDR_18_1","4","42","2","GDR_18_1_R4N42",2018,NA,NA
NA,NA,"GDR_18_1","4","42","3","GDR_18_1_R4N42",2018,NA,NA
NA,NA,"GDR_18_1","4","43","1","GDR_18_1_R4N43",2018,NA,NA
NA,NA,"GDR_18_1","4","43","2","GDR_18_1_R4N43",2018,NA,NA
NA,NA,"GDR_18_1","4","43","3","GDR_18_1_R4N43",2018,NA,NA
NA,NA,"GDR_18_1","4","44","1","GDR_18_1_R4N44",2018,NA,NA
NA,NA,"GDR_18_1","4","44","2","GDR_18_1_R4N44",2018,NA,NA
NA,NA,"GDR_18_1","4","44","3","GDR_18_1_R4N44",2018,NA,NA
NA,NA,"GDR_18_1","4","45","1","GDR_18_1_R4N45",2018,NA,NA
NA,NA,"GDR_18_1","4","45","2","GDR_18_1_R4N45",2018,NA,NA
NA,NA,"GDR_18_1","4","45","3","GDR_18_1_R4N45",2018,NA,NA
NA,NA,"GDR_18_1","4","46","1","GDR_18_1_R4N46",2018,NA,NA
NA,NA,"GDR_18_1","4","46","2","GDR_18_1_R4N46",2018,NA,NA
NA,NA,"GDR_18_1","4","46","3","GDR_18_1_R4N46",2018,NA,NA
NA,NA,"GDR_18_1","4","47","1","GDR_18_1_R4N47",2018,NA,NA
NA,NA,"GDR_18_1","4","47","2","GDR_18_1_R4N47",2018,NA,NA
NA,NA,"GDR_18_1","4","47","3","GDR_18_1_R4N47",2018,NA,NA
"FBR2N55","gxr","GDR_18_1","4","5","1","GDR_18_1_R4N5",2018,0,0.014200746
"FBR2N55","gxr","GDR_18_1","4","5","2","GDR_18_1_R4N5",2018,0,0.0190965
"FBR2N55","gxr","GDR_18_1","4","5","3","GDR_18_1_R4N5",2018,0,0.017613938
"FBR2N56","gxr","GDR_18_1","4","6","1","GDR_18_1_R4N6",2018,0,0.017922806
"FBR2N56","gxr","GDR_18_1","4","6","2","GDR_18_1_R4N6",2018,0,0.010847372
"FBR2N56","gxr","GDR_18_1","4","6","3","GDR_18_1_R4N6",2018,0,0.014149376
"FBR2N57","gxr","GDR_18_1","4","7","1","GDR_18_1_R4N7",2018,1,0.019648766
"FBR2N57","gxr","GDR_18_1","4","7","2","GDR_18_1_R4N7",2018,1,0.01297525
"FBR2N57","gxr","GDR_18_1","4","7","3","GDR_18_1_R4N7",2018,1,0.020169344
"FBR2N58","gxr","GDR_18_1","4","8","1","GDR_18_1_R4N8",2018,1,0.014196829
"FBR2N58","gxr","GDR_18_1","4","8","2","GDR_18_1_R4N8",2018,1,0.012939336
"FBR2N58","gxr","GDR_18_1","4","8","3","GDR_18_1_R4N8",2018,1,0.0131247
NA,NA,"GDR_18_1","4","9","1","GDR_18_1_R4N9",2018,NA,NA
NA,NA,"GDR_18_1","4","9","2","GDR_18_1_R4N9",2018,NA,NA
NA,NA,"GDR_18_1","4","9","3","GDR_18_1_R4N9",2018,NA,NA
NA,NA,"GDR_18_1","5","1","1","GDR_18_1_R5N1",2018,NA,NA
NA,NA,"GDR_18_1","5","1","2","GDR_18_1_R5N1",2018,NA,NA
NA,NA,"GDR_18_1","5","1","3","GDR_18_1_R5N1",2018,NA,NA
"FBR3N12","gxr","GDR_18_1","5","10","1","GDR_18_1_R5N10",2018,1,0.024967767
"FBR3N12","gxr","GDR_18_1","5","10","2","GDR_18_1_R5N10",2018,1,0.025319152
"FBR3N12","gxr","GDR_18_1","5","10","3","GDR_18_1_R5N10",2018,1,0.026849631
NA,NA,"GDR_18_1","5","11","1","GDR_18_1_R5N11",2018,NA,NA
NA,NA,"GDR_18_1","5","11","2","GDR_18_1_R5N11",2018,NA,NA
NA,NA,"GDR_18_1","5","11","3","GDR_18_1_R5N11",2018,NA,NA
NA,NA,"GDR_18_1","5","12","1","GDR_18_1_R5N12",2018,NA,NA
NA,NA,"GDR_18_1","5","12","2","GDR_18_1_R5N12",2018,NA,NA
NA,NA,"GDR_18_1","5","12","3","GDR_18_1_R5N12",2018,NA,NA
NA,NA,"GDR_18_1","5","13","1","GDR_18_1_R5N13",2018,NA,NA
NA,NA,"GDR_18_1","5","13","2","GDR_18_1_R5N13",2018,NA,NA
NA,NA,"GDR_18_1","5","13","3","GDR_18_1_R5N13",2018,NA,NA
NA,NA,"GDR_18_1","5","14","1","GDR_18_1_R5N14",2018,NA,NA
NA,NA,"GDR_18_1","5","14","2","GDR_18_1_R5N14",2018,NA,NA
NA,NA,"GDR_18_1","5","14","3","GDR_18_1_R5N14",2018,NA,NA
"FBR3N19","gxr","GDR_18_1","5","15","1","GDR_18_1_R5N15",2018,0,0.016674708
"FBR3N19","gxr","GDR_18_1","5","15","2","GDR_18_1_R5N15",2018,0,0.008676643
"FBR3N19","gxr","GDR_18_1","5","15","3","GDR_18_1_R5N15",2018,0,0.013857533
"FBR3N20","gxr","GDR_18_1","5","16","1","GDR_18_1_R5N16",2018,1,0.019553182
"FBR3N20","gxr","GDR_18_1","5","16","2","GDR_18_1_R5N16",2018,1,0.030884773
"FBR3N20","gxr","GDR_18_1","5","16","3","GDR_18_1_R5N16",2018,1,0.031040126
NA,NA,"GDR_18_1","5","17","1","GDR_18_1_R5N17",2018,NA,NA
NA,NA,"GDR_18_1","5","17","2","GDR_18_1_R5N17",2018,NA,NA
NA,NA,"GDR_18_1","5","17","3","GDR_18_1_R5N17",2018,NA,NA
"FBR3N22","gxr","GDR_18_1","5","18","1","GDR_18_1_R5N18",2018,1,0.019201983
"FBR3N22","gxr","GDR_18_1","5","18","2","GDR_18_1_R5N18",2018,1,0.015479975
"FBR3N22","gxr","GDR_18_1","5","18","3","GDR_18_1_R5N18",2018,1,0.01300248
"FBR3N23","gxr","GDR_18_1","5","19","1","GDR_18_1_R5N19",2018,1,0.019297556
"FBR3N23","gxr","GDR_18_1","5","19","2","GDR_18_1_R5N19",2018,1,0.032673598
"FBR3N23","gxr","GDR_18_1","5","19","3","GDR_18_1_R5N19",2018,1,0.024905081
"FBR2N97","gxr","GDR_18_1","5","2","1","GDR_18_1_R5N2",2018,0,0.012816919
"FBR2N97","gxr","GDR_18_1","5","2","2","GDR_18_1_R5N2",2018,0,0.020036448
"FBR2N97","gxr","GDR_18_1","5","2","3","GDR_18_1_R5N2",2018,0,0.019564554
"FBR3N26","gxr","GDR_18_1","5","20","1","GDR_18_1_R5N20",2018,0,0.017100251
"FBR3N26","gxr","GDR_18_1","5","20","2","GDR_18_1_R5N20",2018,0,0.012239489
"FBR3N26","gxr","GDR_18_1","5","20","3","GDR_18_1_R5N20",2018,0,0.012911378
"FBR3N28","gxr","GDR_18_1","5","21","1","GDR_18_1_R5N21",2018,1,0.021907046
"FBR3N28","gxr","GDR_18_1","5","21","2","GDR_18_1_R5N21",2018,1,0.022502472
"FBR3N28","gxr","GDR_18_1","5","21","3","GDR_18_1_R5N21",2018,1,0.012971532
NA,NA,"GDR_18_1","5","22","1","GDR_18_1_R5N22",2018,NA,NA
NA,NA,"GDR_18_1","5","22","2","GDR_18_1_R5N22",2018,NA,NA
NA,NA,"GDR_18_1","5","22","3","GDR_18_1_R5N22",2018,NA,NA
"FBR3N31","gxr","GDR_18_1","5","23","1","GDR_18_1_R5N23",2018,1,0.019644801
"FBR3N31","gxr","GDR_18_1","5","23","2","GDR_18_1_R5N23",2018,1,0.02144878
"FBR3N31","gxr","GDR_18_1","5","23","3","GDR_18_1_R5N23",2018,1,0.018110298
"FBR3N33","gxr","GDR_18_1","5","24","1","GDR_18_1_R5N24",2018,1,0.027164122
"FBR3N33","gxr","GDR_18_1","5","24","2","GDR_18_1_R5N24",2018,1,0.021715312
"FBR3N33","gxr","GDR_18_1","5","24","3","GDR_18_1_R5N24",2018,1,0.024552627
"FBR3N34","gxr","GDR_18_1","5","25","1","GDR_18_1_R5N25",2018,1,0.017205121
"FBR3N34","gxr","GDR_18_1","5","25","2","GDR_18_1_R5N25",2018,1,0.012551859
"FBR3N34","gxr","GDR_18_1","5","25","3","GDR_18_1_R5N25",2018,1,0.017568375
"FBR3N35","gxr","GDR_18_1","5","26","1","GDR_18_1_R5N26",2018,0,0.016240934
"FBR3N35","gxr","GDR_18_1","5","26","2","GDR_18_1_R5N26",2018,0,0.016067162
"FBR3N35","gxr","GDR_18_1","5","26","3","GDR_18_1_R5N26",2018,0,0.016953504
"FBR3N38","gxr","GDR_18_1","5","27","1","GDR_18_1_R5N27",2018,1,NA
"FBR3N38","gxr","GDR_18_1","5","27","2","GDR_18_1_R5N27",2018,1,0.024561287
"FBR3N38","gxr","GDR_18_1","5","27","3","GDR_18_1_R5N27",2018,1,NA
NA,NA,"GDR_18_1","5","28","1","GDR_18_1_R5N28",2018,NA,NA
NA,NA,"GDR_18_1","5","28","2","GDR_18_1_R5N28",2018,NA,NA
NA,NA,"GDR_18_1","5","28","3","GDR_18_1_R5N28",2018,NA,NA
NA,NA,"GDR_18_1","5","29","1","GDR_18_1_R5N29",2018,NA,NA
NA,NA,"GDR_18_1","5","29","2","GDR_18_1_R5N29",2018,NA,NA
NA,NA,"GDR_18_1","5","29","3","GDR_18_1_R5N29",2018,NA,NA
NA,NA,"GDR_18_1","5","3","1","GDR_18_1_R5N3",2018,NA,NA
NA,NA,"GDR_18_1","5","3","2","GDR_18_1_R5N3",2018,NA,NA
NA,NA,"GDR_18_1","5","3","3","GDR_18_1_R5N3",2018,NA,NA
NA,NA,"GDR_18_1","5","30","1","GDR_18_1_R5N30",2018,NA,NA
NA,NA,"GDR_18_1","5","30","2","GDR_18_1_R5N30",2018,NA,NA
NA,NA,"GDR_18_1","5","30","3","GDR_18_1_R5N30",2018,NA,NA
NA,NA,"GDR_18_1","5","31","1","GDR_18_1_R5N31",2018,NA,NA
NA,NA,"GDR_18_1","5","31","2","GDR_18_1_R5N31",2018,NA,NA
NA,NA,"GDR_18_1","5","31","3","GDR_18_1_R5N31",2018,NA,NA
NA,NA,"GDR_18_1","5","32","1","GDR_18_1_R5N32",2018,NA,NA
NA,NA,"GDR_18_1","5","32","2","GDR_18_1_R5N32",2018,NA,NA
NA,NA,"GDR_18_1","5","32","3","GDR_18_1_R5N32",2018,NA,NA
NA,NA,"GDR_18_1","5","33","1","GDR_18_1_R5N33",2018,NA,NA
NA,NA,"GDR_18_1","5","33","2","GDR_18_1_R5N33",2018,NA,NA
NA,NA,"GDR_18_1","5","33","3","GDR_18_1_R5N33",2018,NA,NA
NA,NA,"GDR_18_1","5","34","1","GDR_18_1_R5N34",2018,NA,NA
NA,NA,"GDR_18_1","5","34","2","GDR_18_1_R5N34",2018,NA,NA
NA,NA,"GDR_18_1","5","34","3","GDR_18_1_R5N34",2018,NA,NA
NA,NA,"GDR_18_1","5","35","1","GDR_18_1_R5N35",2018,NA,NA
NA,NA,"GDR_18_1","5","35","2","GDR_18_1_R5N35",2018,NA,NA
NA,NA,"GDR_18_1","5","35","3","GDR_18_1_R5N35",2018,NA,NA
NA,NA,"GDR_18_1","5","36","1","GDR_18_1_R5N36",2018,NA,NA
NA,NA,"GDR_18_1","5","36","2","GDR_18_1_R5N36",2018,NA,NA
NA,NA,"GDR_18_1","5","36","3","GDR_18_1_R5N36",2018,NA,NA
NA,NA,"GDR_18_1","5","37","1","GDR_18_1_R5N37",2018,NA,NA
NA,NA,"GDR_18_1","5","37","2","GDR_18_1_R5N37",2018,NA,NA
NA,NA,"GDR_18_1","5","37","3","GDR_18_1_R5N37",2018,NA,NA
NA,NA,"GDR_18_1","5","38","1","GDR_18_1_R5N38",2018,NA,NA
NA,NA,"GDR_18_1","5","38","2","GDR_18_1_R5N38",2018,NA,NA
NA,NA,"GDR_18_1","5","38","3","GDR_18_1_R5N38",2018,NA,NA
NA,NA,"GDR_18_1","5","39","1","GDR_18_1_R5N39",2018,NA,NA
NA,NA,"GDR_18_1","5","39","2","GDR_18_1_R5N39",2018,NA,NA
NA,NA,"GDR_18_1","5","39","3","GDR_18_1_R5N39",2018,NA,NA
"FBR2N101","gxr","GDR_18_1","5","4","1","GDR_18_1_R5N4",2018,0,0.014883783
"FBR2N101","gxr","GDR_18_1","5","4","2","GDR_18_1_R5N4",2018,0,0.016254278
"FBR2N101","gxr","GDR_18_1","5","4","3","GDR_18_1_R5N4",2018,0,0.015265478
NA,NA,"GDR_18_1","5","40","1","GDR_18_1_R5N40",2018,NA,NA
NA,NA,"GDR_18_1","5","40","2","GDR_18_1_R5N40",2018,NA,NA
NA,NA,"GDR_18_1","5","40","3","GDR_18_1_R5N40",2018,NA,NA
NA,NA,"GDR_18_1","5","41","1","GDR_18_1_R5N41",2018,NA,NA
NA,NA,"GDR_18_1","5","41","2","GDR_18_1_R5N41",2018,NA,NA
NA,NA,"GDR_18_1","5","41","3","GDR_18_1_R5N41",2018,NA,NA
NA,NA,"GDR_18_1","5","42","1","GDR_18_1_R5N42",2018,NA,NA
NA,NA,"GDR_18_1","5","42","2","GDR_18_1_R5N42",2018,NA,NA
NA,NA,"GDR_18_1","5","42","3","GDR_18_1_R5N42",2018,NA,NA
NA,NA,"GDR_18_1","5","43","1","GDR_18_1_R5N43",2018,NA,NA
NA,NA,"GDR_18_1","5","43","2","GDR_18_1_R5N43",2018,NA,NA
NA,NA,"GDR_18_1","5","43","3","GDR_18_1_R5N43",2018,NA,NA
NA,NA,"GDR_18_1","5","44","1","GDR_18_1_R5N44",2018,NA,NA
NA,NA,"GDR_18_1","5","44","2","GDR_18_1_R5N44",2018,NA,NA
NA,NA,"GDR_18_1","5","44","3","GDR_18_1_R5N44",2018,NA,NA
NA,NA,"GDR_18_1","5","45","1","GDR_18_1_R5N45",2018,NA,NA
NA,NA,"GDR_18_1","5","45","2","GDR_18_1_R5N45",2018,NA,NA
NA,NA,"GDR_18_1","5","45","3","GDR_18_1_R5N45",2018,NA,NA
NA,NA,"GDR_18_1","5","46","1","GDR_18_1_R5N46",2018,NA,NA
NA,NA,"GDR_18_1","5","46","2","GDR_18_1_R5N46",2018,NA,NA
NA,NA,"GDR_18_1","5","46","3","GDR_18_1_R5N46",2018,NA,NA
NA,NA,"GDR_18_1","5","47","1","GDR_18_1_R5N47",2018,NA,NA
NA,NA,"GDR_18_1","5","47","2","GDR_18_1_R5N47",2018,NA,NA
NA,NA,"GDR_18_1","5","47","3","GDR_18_1_R5N47",2018,NA,NA
NA,NA,"GDR_18_1","5","5","1","GDR_18_1_R5N5",2018,NA,NA
NA,NA,"GDR_18_1","5","5","2","GDR_18_1_R5N5",2018,NA,NA
NA,NA,"GDR_18_1","5","5","3","GDR_18_1_R5N5",2018,NA,NA
NA,NA,"GDR_18_1","5","6","1","GDR_18_1_R5N6",2018,NA,NA
NA,NA,"GDR_18_1","5","6","2","GDR_18_1_R5N6",2018,NA,NA
NA,NA,"GDR_18_1","5","6","3","GDR_18_1_R5N6",2018,NA,NA
NA,NA,"GDR_18_1","5","7","1","GDR_18_1_R5N7",2018,NA,NA
NA,NA,"GDR_18_1","5","7","2","GDR_18_1_R5N7",2018,NA,NA
NA,NA,"GDR_18_1","5","7","3","GDR_18_1_R5N7",2018,NA,NA
"FBR3N9","gxr","GDR_18_1","5","8","1","GDR_18_1_R5N8",2018,1,0.023282883
"FBR3N9","gxr","GDR_18_1","5","8","2","GDR_18_1_R5N8",2018,1,0.015832938
"FBR3N9","gxr","GDR_18_1","5","8","3","GDR_18_1_R5N8",2018,1,0.026990741
"FBR3N10","gxr","GDR_18_1","5","9","1","GDR_18_1_R5N9",2018,1,0.019069848
"FBR3N10","gxr","GDR_18_1","5","9","2","GDR_18_1_R5N9",2018,1,0.015600102
"FBR3N10","gxr","GDR_18_1","5","9","3","GDR_18_1_R5N9",2018,1,0.012971137
"FBR3N41","gxr","GDR_18_1","6","1","1","GDR_18_1_R6N1",2018,1,0.018258766
"FBR3N41","gxr","GDR_18_1","6","1","2","GDR_18_1_R6N1",2018,1,0.026471036
"FBR3N41","gxr","GDR_18_1","6","1","3","GDR_18_1_R6N1",2018,1,0.022803584
NA,NA,"GDR_18_1","6","10","1","GDR_18_1_R6N10",2018,NA,NA
NA,NA,"GDR_18_1","6","10","2","GDR_18_1_R6N10",2018,NA,NA
NA,NA,"GDR_18_1","6","10","3","GDR_18_1_R6N10",2018,NA,NA
"FBR3N61","gxr","GDR_18_1","6","11","1","GDR_18_1_R6N11",2018,1,0.013550671
"FBR3N61","gxr","GDR_18_1","6","11","2","GDR_18_1_R6N11",2018,1,0.014294485
"FBR3N61","gxr","GDR_18_1","6","11","3","GDR_18_1_R6N11",2018,1,0.013553014
"FBR3N63","gxr","GDR_18_1","6","12","1","GDR_18_1_R6N12",2018,0,0.013969011
"FBR3N63","gxr","GDR_18_1","6","12","2","GDR_18_1_R6N12",2018,0,0.016882319
"FBR3N63","gxr","GDR_18_1","6","12","3","GDR_18_1_R6N12",2018,0,0.012163288
NA,NA,"GDR_18_1","6","13","1","GDR_18_1_R6N13",2018,NA,NA
NA,NA,"GDR_18_1","6","13","2","GDR_18_1_R6N13",2018,NA,NA
NA,NA,"GDR_18_1","6","13","3","GDR_18_1_R6N13",2018,NA,NA
"FBR3N66","gxr","GDR_18_1","6","14","1","GDR_18_1_R6N14",2018,1,0.024185882
"FBR3N66","gxr","GDR_18_1","6","14","2","GDR_18_1_R6N14",2018,1,0.018831381
"FBR3N66","gxr","GDR_18_1","6","14","3","GDR_18_1_R6N14",2018,1,0.016337458
NA,NA,"GDR_18_1","6","15","1","GDR_18_1_R6N15",2018,NA,NA
NA,NA,"GDR_18_1","6","15","2","GDR_18_1_R6N15",2018,NA,NA
NA,NA,"GDR_18_1","6","15","3","GDR_18_1_R6N15",2018,NA,NA
"FBR3N69","gxr","GDR_18_1","6","16","1","GDR_18_1_R6N16",2018,0,0.013786156
"FBR3N69","gxr","GDR_18_1","6","16","2","GDR_18_1_R6N16",2018,0,0.017702519
"FBR3N69","gxr","GDR_18_1","6","16","3","GDR_18_1_R6N16",2018,0,0.01180748
NA,NA,"GDR_18_1","6","17","1","GDR_18_1_R6N17",2018,NA,NA
NA,NA,"GDR_18_1","6","17","2","GDR_18_1_R6N17",2018,NA,NA
NA,NA,"GDR_18_1","6","17","3","GDR_18_1_R6N17",2018,NA,NA
"FBR3N73","gxr","GDR_18_1","6","18","1","GDR_18_1_R6N18",2018,0,0.012249489
"FBR3N73","gxr","GDR_18_1","6","18","2","GDR_18_1_R6N18",2018,0,0.014071807
"FBR3N73","gxr","GDR_18_1","6","18","3","GDR_18_1_R6N18",2018,0,0.013559699
NA,NA,"GDR_18_1","6","19","1","GDR_18_1_R6N19",2018,NA,NA
NA,NA,"GDR_18_1","6","19","2","GDR_18_1_R6N19",2018,NA,NA
NA,NA,"GDR_18_1","6","19","3","GDR_18_1_R6N19",2018,NA,NA
NA,NA,"GDR_18_1","6","2","1","GDR_18_1_R6N2",2018,NA,NA
NA,NA,"GDR_18_1","6","2","2","GDR_18_1_R6N2",2018,NA,NA
NA,NA,"GDR_18_1","6","2","3","GDR_18_1_R6N2",2018,NA,NA
NA,NA,"GDR_18_1","6","20","1","GDR_18_1_R6N20",2018,NA,NA
NA,NA,"GDR_18_1","6","20","2","GDR_18_1_R6N20",2018,NA,NA
NA,NA,"GDR_18_1","6","20","3","GDR_18_1_R6N20",2018,NA,NA
"FBR3N78","gxr","GDR_18_1","6","21","1","GDR_18_1_R6N21",2018,1,0.026729378
"FBR3N78","gxr","GDR_18_1","6","21","2","GDR_18_1_R6N21",2018,1,0.021727345
"FBR3N78","gxr","GDR_18_1","6","21","3","GDR_18_1_R6N21",2018,1,0.016945652
NA,NA,"GDR_18_1","6","22","1","GDR_18_1_R6N22",2018,NA,NA
NA,NA,"GDR_18_1","6","22","2","GDR_18_1_R6N22",2018,NA,NA
NA,NA,"GDR_18_1","6","22","3","GDR_18_1_R6N22",2018,NA,NA
"FBR3N84","gxr","GDR_18_1","6","23","1","GDR_18_1_R6N23",2018,1,0.019941197
"FBR3N84","gxr","GDR_18_1","6","23","2","GDR_18_1_R6N23",2018,1,0.019400479
"FBR3N84","gxr","GDR_18_1","6","23","3","GDR_18_1_R6N23",2018,1,0.024455694
NA,NA,"GDR_18_1","6","24","1","GDR_18_1_R6N24",2018,NA,NA
NA,NA,"GDR_18_1","6","24","2","GDR_18_1_R6N24",2018,NA,NA
NA,NA,"GDR_18_1","6","24","3","GDR_18_1_R6N24",2018,NA,NA
NA,NA,"GDR_18_1","6","25","1","GDR_18_1_R6N25",2018,NA,NA
NA,NA,"GDR_18_1","6","25","2","GDR_18_1_R6N25",2018,NA,NA
NA,NA,"GDR_18_1","6","25","3","GDR_18_1_R6N25",2018,NA,NA
NA,NA,"GDR_18_1","6","26","1","GDR_18_1_R6N26",2018,NA,NA
NA,NA,"GDR_18_1","6","26","2","GDR_18_1_R6N26",2018,NA,NA
NA,NA,"GDR_18_1","6","26","3","GDR_18_1_R6N26",2018,NA,NA
NA,NA,"GDR_18_1","6","27","1","GDR_18_1_R6N27",2018,NA,NA
NA,NA,"GDR_18_1","6","27","2","GDR_18_1_R6N27",2018,NA,NA
NA,NA,"GDR_18_1","6","27","3","GDR_18_1_R6N27",2018,NA,NA
NA,NA,"GDR_18_1","6","28","1","GDR_18_1_R6N28",2018,NA,NA
NA,NA,"GDR_18_1","6","28","2","GDR_18_1_R6N28",2018,NA,NA
NA,NA,"GDR_18_1","6","28","3","GDR_18_1_R6N28",2018,NA,NA
NA,NA,"GDR_18_1","6","29","1","GDR_18_1_R6N29",2018,NA,NA
NA,NA,"GDR_18_1","6","29","2","GDR_18_1_R6N29",2018,NA,NA
NA,NA,"GDR_18_1","6","29","3","GDR_18_1_R6N29",2018,NA,NA
NA,NA,"GDR_18_1","6","3","1","GDR_18_1_R6N3",2018,NA,NA
NA,NA,"GDR_18_1","6","3","2","GDR_18_1_R6N3",2018,NA,NA
NA,NA,"GDR_18_1","6","3","3","GDR_18_1_R6N3",2018,NA,NA
NA,NA,"GDR_18_1","6","30","1","GDR_18_1_R6N30",2018,NA,NA
NA,NA,"GDR_18_1","6","30","2","GDR_18_1_R6N30",2018,NA,NA
NA,NA,"GDR_18_1","6","30","3","GDR_18_1_R6N30",2018,NA,NA
NA,NA,"GDR_18_1","6","31","1","GDR_18_1_R6N31",2018,NA,NA
NA,NA,"GDR_18_1","6","31","2","GDR_18_1_R6N31",2018,NA,NA
NA,NA,"GDR_18_1","6","31","3","GDR_18_1_R6N31",2018,NA,NA
NA,NA,"GDR_18_1","6","32","1","GDR_18_1_R6N32",2018,NA,NA
NA,NA,"GDR_18_1","6","32","2","GDR_18_1_R6N32",2018,NA,NA
NA,NA,"GDR_18_1","6","32","3","GDR_18_1_R6N32",2018,NA,NA
NA,NA,"GDR_18_1","6","33","1","GDR_18_1_R6N33",2018,NA,NA
NA,NA,"GDR_18_1","6","33","2","GDR_18_1_R6N33",2018,NA,NA
