"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR1N32",0.00790822887768118,0.000938193767921098,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N33",0.00675170423721731,0.000912485975487708,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N34",0.00753145214098099,0.000944233581980389,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N35",0.00600574063745742,0.00095290123434758,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N38",0.00551641204862595,0.000927044874689714,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N39",0.00689584863016307,0.000942447156086202,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N4",0.00661374696035271,0.00095404256214955,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N40",0.00652076084809773,0.000948359472965348,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N41",0.00694165400428687,0.000913220097201687,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N43",0.00652353911908259,0.000935972215217077,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N45",0.00731514923455055,0.00095074295225425,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N47",0.00731925042409011,0.000947465882657187,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N48",0.00968394469283488,0.000913488082159639,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N50",0.00707847206040055,0.000952236475583811,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N56",0.00710509466654684,0.000937913604015396,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N58",0.00683939780233604,0.0009647688301499,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N60",0.00649960014418304,0.000939574235625256,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N62",0.00557413994414092,0.000927319545022837,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N63",0.00737281328379111,0.000917487982844931,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N64",0.0071961947783686,0.000945160030823226,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
